form_id,poultry_establishment_id,collection_date,poultry_type,result,serotype,high_risk,antimicrobial_resistance,antimicrobial_resistance_category
102671760,P1309,2021-03-24,Whole Chicken,false,,,,
102672237,P15724,2021-03-24,Whole Chicken,false,,,,
102683066,P20604,2021-03-24,Whole Chicken,false,,,,
102666289,P1249,2021-03-24,Whole Chicken,false,,,,
102669858,P2178,2021-03-24,Whole Chicken,false,,,,
102676220,P2186,2021-03-24,Whole Chicken,false,,,,
102677855,P39,2021-03-24,Whole Chicken,false,,,,
102677925,P322,2021-03-24,Whole Chicken,false,,,,
102666958,P727,2021-03-24,Whole Chicken,false,,,,
102670581,P1362,2021-03-24,Whole Chicken,false,,,,
102673700,P548,2021-03-24,Chicken Parts,true,Enteritidis,true,Pan-Susceptible,Pan-Susceptible
102667360,P13590,2021-03-24,Chicken Parts,true,Typhimurium,true,FIS TET,Highly Important
102667843,P13432A,2021-03-24,Chicken Parts,true,Kentucky,false,Pan-Susceptible,Pan-Susceptible
102671830,P13432,2021-03-24,Chicken Parts,true,Enteritidis,true,COL NAL,Important
102667630,P164,2021-03-24,Chicken Parts,false,,,,
102670251,P5842,2021-03-24,Chicken Parts,false,,,,
102671013,P7089,2021-03-24,Whole Chicken,false,,,,
102668438,P19514,2021-03-24,Chicken Parts,false,,,,
102671097,P17340,2021-03-24,Chicken Parts,false,,,,
102677219,P18873,2021-03-24,Chicken Parts,false,,,,
102671885,P677,2021-03-24,Chicken Parts,false,,,,
102664607,P13369,2021-03-24,Whole Chicken,false,,,,
102673239,P165S,2021-03-24,Whole Chicken,false,,,,
102683584,P481,2021-03-24,Whole Chicken,false,,,,
102681771,P6638,2021-03-24,Chicken Parts,false,,,,
102674122,P1009,2021-03-24,Whole Chicken,false,,,,
102672273,P44121,2021-03-24,Chicken Parts,true,Infantis,true,CHL NAL,Highly Important
102670292,P7085,2021-03-24,Whole Chicken,false,,,,
102670523,P7156,2021-03-24,Whole Chicken,false,,,,
102667209,P7264,2021-03-24,Whole Chicken,false,,,,
102682462,P1294,2021-03-24,Whole Chicken,false,,,,
102666878,P19456A,2021-03-24,Chicken Parts,false,,,,
102667354,P7231,2021-03-24,Chicken Parts,false,,,,
102669490,P325,2021-03-24,Chicken Parts,false,,,,
102670387,P19865,2021-03-24,Chicken Parts,false,,,,
102672200,P4800,2021-03-25,Chicken Parts,false,,,,
102665574,P1257,2021-03-25,Chicken Parts,false,,,,
102671770,P687,2021-03-25,Chicken Parts,false,,,,
102667115,P843,2021-03-25,Chicken Parts,false,,,,
102682531,P1309,2021-03-25,Chicken Parts,false,,,,
102671590,P1362,2021-03-25,Chicken Parts,false,,,,
102671786,P13584,2021-03-25,Chicken Parts,true,Infantis,true,AMP AXO CHL NAL FIS TET COT,Critically Important
102665322,P7048,2021-03-25,Chicken Parts,false,,,,
102670986,P2095,2021-03-25,Chicken Parts,false,,,,
102686537,P8727,2021-03-25,Ground Turkey,false,,,,
102670150,P476,2021-03-25,Chicken Parts,false,,,,
102674407,P27505,2021-03-25,Ground Chicken,false,,,,
102669818,P1,2021-03-25,Chicken Parts,false,,,,
102672072,P1241,2021-03-25,Chicken Parts,false,,,,
102667355,P7231,2021-03-25,Chicken Parts,false,,,,
102669262,P2629,2021-03-25,Chicken Parts,false,,,,
102664584,P8983,2021-03-25,Ground Turkey,false,,,,
102665755,P18578,2021-03-25,Chicken Parts,true,Enteritidis,true,NAL,Important
102674049,P45484,2021-03-25,Chicken Parts,true,Enteritidis,true,Pan-Susceptible,Pan-Susceptible
102667036,P529,2021-03-25,Chicken Parts,true,Kentucky,false,TET,Highly Important
102670702,P18285,2021-03-25,Chicken Parts,false,,,,
102668138,P17375,2021-03-25,Chicken Parts,false,,,,
102670595,P46205,2021-03-25,Ground Turkey,false,,,,
102675846,P20935,2021-03-25,Ground Turkey,false,,,,
102680619,P1015,2021-03-25,Ground Turkey,false,,,,
102665682,P5097,2021-03-25,Chicken Parts,false,,,,
102667127,P963,2021-03-25,Ground Turkey,false,,,,
102675340,P322,2021-03-25,Chicken Parts,false,,,,
102674174,P32,2021-03-25,Chicken Parts,false,,,,
102670837,P646,2021-03-25,Chicken Parts,false,,,,
102665565,P18,2021-03-25,Whole Turkey,false,,,,
102666644,P218,2021-03-25,Whole Chicken,true,Kentucky,false,Pan-Susceptible,Pan-Susceptible
102668838,P2632,2021-03-25,Chicken Parts,false,,,,
102684291,P2686,2021-03-25,Chicken Parts,false,,,,
102683064,P18873,2021-03-25,Chicken Parts,false,,,,
102668159,P910,2021-03-25,Whole Chicken,false,,,,
102682182,P1243,2021-03-25,Whole Chicken,false,,,,
102673182,P4005,2021-03-25,Whole Chicken,false,,,,
102666980,P7987,2021-03-25,Whole Chicken,false,,,,
102664774,P667,2021-03-25,Whole Chicken,false,,,,
102671497,P1249,2021-03-25,Whole Chicken,false,,,,
102665853,P18554,2021-03-25,Chicken Parts,false,,,,
102669879,P18554,2021-03-25,Chicken Parts,false,,,,
102670632,P18600,2021-03-25,Chicken Parts,false,,,,
102680146,P1318,2021-03-25,Whole Chicken,false,,,,
102684825,P2130,2021-03-25,Ground Turkey,false,,,,
102670368,P208,2021-03-25,Whole Chicken,false,,,,
102668971,P7345,2021-03-25,Ground Turkey,true,Schwarzengrund,true,FIS TET,Highly Important
102675332,P2338,2021-03-25,Chicken Parts,false,,,,
102667864,P468,2021-03-25,Whole Chicken,false,,,,
102670244,P5842,2021-03-25,Whole Chicken,false,,,,
102676474,P325,2021-03-25,Whole Chicken,false,,,,
102683065,P584,2021-03-25,Whole Chicken,false,,,,
102672512,P7044,2021-03-25,Whole Chicken,false,,,,
102666924,P6616,2021-03-25,Whole Chicken,false,,,,
102672647,P20322,2021-03-25,Whole Chicken,false,,,,
102666951,P6137A,2021-03-25,Whole Chicken,false,,,,
102670420,P7632,2021-03-25,Whole Chicken,false,,,,
102671017,P7669,2021-03-25,Whole Turkey,false,,,,
102684858,P211,2021-03-25,Whole Chicken,false,,,,
102670855,P4460,2021-03-25,Ground Turkey,false,,,,
102672071,P13484,2021-03-25,Chicken Parts,false,,,,
102667952,P19688,2021-03-25,Chicken Parts,false,,,,
102670423,P308,2021-03-25,Chicken Parts,false,,,,
102672420,P1317,2021-03-25,Chicken Parts,false,,,,
102668855,P1235,2021-03-25,Chicken Parts,false,,,,
102673927,P17500,2021-03-25,Chicken Parts,false,,,,
102665089,P247,2021-03-25,Chicken Parts,false,,,,
102673814,P1307,2021-03-25,Chicken Parts,false,,,,
102664910,P45131,2021-03-25,Whole Turkey,false,,,,
102684742,P544,2021-03-25,Whole Turkey,false,,,,
102665961,P33900,2021-03-25,Whole Chicken,false,,,,
102684299,P40345,2021-03-25,Whole Chicken,false,,,,
102670101,P1234,2021-03-25,Whole Chicken,false,,,,
102672981,P7174,2021-03-25,Whole Turkey,false,,,,
102665566,P4846,2021-03-25,Ground Chicken,true,"I4,[5],12:i:-",true,Pan-Susceptible,Pan-Susceptible
102670914,P1049,2021-03-25,Whole Turkey,false,,,,
102674595,P190,2021-03-25,Whole Turkey,false,,,,
102667374,P4398,2021-03-25,Ground Chicken,false,,,,
102671806,P5268,2021-03-25,Ground Chicken,false,,,,
102683638,P689,2021-03-25,Ground Chicken,false,,,,
102679120,P18863,2021-03-25,Chicken Parts,false,,,,
102682940,P6137,2021-03-25,Chicken Parts,false,,,,
102667016,P7632,2021-03-25,Chicken Parts,false,,,,
102670860,P9684,2021-03-25,Chicken Parts,false,,,,
102678184,P4894,2021-03-25,Ground Chicken,false,,,,
102681951,P32182,2021-03-25,Chicken Parts,false,,,,
102678603,P33861,2021-03-25,Chicken Parts,false,,,,
102665153,P4121A,2021-03-25,Chicken Parts,false,,,,
102670956,P44097,2021-03-25,Chicken Parts,false,,,,
102668961,P44817,2021-03-25,Chicken Parts,false,,,,
102672077,P48209,2021-03-25,Chicken Parts,false,,,,
102676272,P19378,2021-03-25,Chicken Parts,false,,,,
102670769,P445,2021-03-25,Chicken Parts,false,,,,
102684826,P2130,2021-03-25,Whole Turkey,false,,,,
102674561,P22000,2021-03-26,Whole Turkey,false,,,,
102668902,P1304,2021-03-26,Whole Chicken,false,,,,
102687060,P1257,2021-03-26,Chicken Parts,true,Enteritidis,true,COL,Not Categorized
102667352,P7231,2021-03-26,Chicken Parts,false,,,,
102667037,P529,2021-03-26,Whole Chicken,false,,,,
102671811,P5819,2021-03-26,Chicken Parts,false,,,,
102677214,P6666,2021-03-26,Chicken Parts,false,,,,
102684571,P17124,2021-03-26,Ground Chicken,false,,,,
102668973,P9120,2021-03-26,Chicken Parts,true,Schwarzengrund,true,Pan-Susceptible,Pan-Susceptible
102680372,P7085,2021-03-26,Chicken Parts,false,,,,
102676508,P551,2021-03-26,Whole Turkey,false,,,,
102670938,P511,2021-03-26,Whole Turkey,false,,,,
102671361,P9002,2021-03-26,Chicken Parts,false,,,,
102669759,P22052,2021-03-26,Chicken Parts,false,,,,
102670730,P6529,2021-03-26,Chicken Parts,true,Enteritidis,true,Pan-Susceptible,Pan-Susceptible
102667152,P40367,2021-03-26,Chicken Parts,false,,,,
102668030,P18414,2021-03-26,Chicken Parts,false,,,,
102668598,P1201,2021-03-26,Whole Chicken,false,,,,
102667704,P206,2021-03-26,Whole Chicken,false,,,,
102665269,P1250,2021-03-26,Chicken Parts,false,,,,
102673032,P1480,2021-03-26,Chicken Parts,false,,,,
102669135,P6574,2021-03-26,Chicken Parts,false,,,,
102668957,P20256,2021-03-26,Chicken Parts,false,,,,
102686780,P18557,2021-03-26,Whole Chicken,false,,,,
102675791,P18978,2021-03-26,Chicken Parts,false,,,,
102676514,P551,2021-03-26,Ground Chicken,false,,,,
102664598,P1353,2021-03-28,Whole Chicken,false,,,,
102684205,P6504,2021-03-28,Chicken Parts,false,,,,
102666983,P1243,2021-03-28,Ground Chicken,true,Kentucky,false,TET,Highly Important
102675344,P7089,2021-03-29,Whole Chicken,false,,,,
102665548,P18,2021-03-29,Ground Turkey,false,,,,
102672274,P579,2021-03-29,Ground Turkey,false,,,,
102668796,P963,2021-03-29,Ground Turkey,false,,,,
102689268,P46248A,2021-03-29,Whole Chicken,false,,,,
102667164,P45910,2021-03-29,Whole Chicken,false,,,,
102688163,P46897,2021-03-29,Whole Chicken,false,,,,
102689084,P45483,2021-03-29,Whole Chicken,false,,,,
102670779,P46091,2021-03-29,Whole Chicken,false,,,,
102689978,P40183,2021-03-29,Whole Chicken,false,,,,
102683190,P40183,2021-03-29,Whole Chicken,false,,,,
102665969,P33900,2021-03-29,Whole Chicken,false,,,,
102684860,P211,2021-03-29,Whole Chicken,false,,,,
102668948,P1304,2021-03-29,Whole Chicken,false,,,,
102667821,P533,2021-03-29,Whole Chicken,false,,,,
102686686,P7487,2021-03-29,Whole Chicken,false,,,,
102686236,P1353,2021-03-29,Whole Chicken,false,,,,
102665083,P247,2021-03-29,Whole Chicken,false,,,,
102684792,P509,2021-03-29,Whole Chicken,false,,,,
102681618,P19636,2021-03-29,Whole Chicken,false,,,,
102686828,P17500,2021-03-29,Whole Chicken,false,,,,
102672605,P7485,2021-03-29,Whole Chicken,false,,,,
102685864,P6666,2021-03-29,Whole Chicken,false,,,,
102667189,P6510,2021-03-29,Whole Chicken,false,,,,
102667588,P1254,2021-03-29,Whole Chicken,false,,,,
102670521,P758,2021-03-29,Whole Chicken,false,,,,
102683429,P559,2021-03-29,Whole Chicken,false,,,,
102664757,P522,2021-03-29,Whole Chicken,false,,,,
102666428,P517,2021-03-29,Whole Chicken,false,,,,
102670093,P6,2021-03-29,Whole Chicken,false,,,,
102668430,P19688,2021-03-29,Whole Chicken,false,,,,
102672524,P7044,2021-03-29,Whole Chicken,false,,,,
102689051,P1294,2021-03-29,Whole Chicken,false,,,,
102666898,P206,2021-03-29,Whole Chicken,false,,,,
102670383,P19865,2021-03-29,Whole Chicken,false,,,,
102666982,P7156,2021-03-29,Whole Chicken,false,,,,
102666856,P1009,2021-03-29,Whole Chicken,false,,,,
102667888,P468,2021-03-29,Whole Chicken,false,,,,
102671779,P208,2021-03-29,Whole Chicken,false,,,,
102670924,P13556,2021-03-29,Whole Chicken,false,,,,
102667499,P13369,2021-03-29,Whole Chicken,false,,,,
102670974,P1362,2021-03-29,Whole Chicken,false,,,,
102667212,P20251,2021-03-29,Whole Chicken,false,,,,
102672398,P806,2021-03-29,Whole Chicken,false,,,,
102680927,P146,2021-03-29,Whole Chicken,false,,,,
102664687,P20245,2021-03-29,Whole Chicken,false,,,,
102668448,P19514,2021-03-29,Whole Chicken,false,,,,
102672253,P15724,2021-03-29,Whole Chicken,false,,,,
102689198,P9197,2021-03-29,Whole Chicken,false,,,,
102684520,P7470,2021-03-29,Whole Chicken,false,,,,
102666984,P1243,2021-03-29,Whole Chicken,false,,,,
102669738,P1201,2021-03-29,Whole Chicken,false,,,,
102669811,P1,2021-03-29,Whole Chicken,false,,,,
102688400,P843,2021-03-29,Whole Chicken,false,,,,
102671809,P687,2021-03-29,Whole Chicken,false,,,,
102666285,P445,2021-03-29,Whole Chicken,false,,,,
102688145,P6505,2021-03-29,Whole Chicken,false,,,,
102671990,P1272,2021-03-29,Whole Chicken,false,,,,
102665585,P1257,2021-03-29,Whole Chicken,false,,,,
102668161,P910,2021-03-29,Whole Chicken,false,,,,
102670040,P646,2021-03-29,Whole Chicken,false,,,,
102670154,P476,2021-03-29,Whole Chicken,false,,,,
102683588,P40,2021-03-29,Whole Chicken,false,,,,
102681536,P1315,2021-03-29,Whole Chicken,true,Infantis,true,AUG AMP FOX AXO CHL NAL FIS TET,Critically Important
102690102,P21207,2021-03-29,Ground Turkey,true,Infantis,true,AMP AXO CHL NAL FIS TET COT,Critically Important
102676579,P48304,2021-03-29,Whole Chicken,true,Kentucky,false,TET,Highly Important
102689307,P31843,2021-03-29,Ground Chicken,true,Enteritidis,true,AMP AZI CHL FIS TET COT,Critically Important
102672005,P1318,2021-03-29,Whole Chicken,true,Typhimurium,true,GEN FIS TET,Highly Important
102671127,P1049,2021-03-29,Ground Turkey,true,Reading,true,Pan-Susceptible,Pan-Susceptible
102688996,P244,2021-03-29,Whole Turkey,false,,,,
102689132,P511,2021-03-29,Whole Turkey,false,,,,
102686344,P963,2021-03-29,Whole Turkey,false,,,,
102680830,P8727,2021-03-29,Whole Turkey,false,,,,
102671028,P7669,2021-03-29,Whole Turkey,false,,,,
102676509,P551,2021-03-29,Whole Turkey,false,,,,
102686632,P286,2021-03-29,Whole Turkey,false,,,,
102665410,P9070,2021-03-29,Whole Turkey,false,,,,
102683577,P32,2021-03-29,Chicken Parts,false,,,,
102666840,P170,2021-03-29,Chicken Parts,false,,,,
102666932,P476,2021-03-29,Chicken Parts,false,,,,
102668531,P1257,2021-03-29,Chicken Parts,false,,,,
102685865,P18873,2021-03-29,Chicken Parts,false,,,,
102670555,P19378,2021-03-29,Chicken Parts,false,,,,
102686601,P1,2021-03-29,Chicken Parts,false,,,,
102683580,P622,2021-03-29,Chicken Parts,false,,,,
102671603,P737,2021-03-29,Chicken Parts,false,,,,
102668580,P7470,2021-03-29,Chicken Parts,false,,,,
102664632,P9197,2021-03-29,Chicken Parts,false,,,,
102670851,P4460,2021-03-29,Chicken Parts,false,,,,
102687365,P18596,2021-03-29,Chicken Parts,false,,,,
102686633,P17340,2021-03-29,Chicken Parts,false,,,,
102670028,P19112,2021-03-29,Chicken Parts,false,,,,
102672773,P935,2021-03-29,Chicken Parts,false,,,,
102666280,P1249,2021-03-29,Chicken Parts,false,,,,
102687243,P4602A,2021-03-29,Chicken Parts,false,,,,
102670670,P18678,2021-03-29,Chicken Parts,false,,,,
102672646,P39,2021-03-29,Chicken Parts,false,,,,
102669330,P2902,2021-03-29,Chicken Parts,false,,,,
102687876,P8983,2021-03-29,Chicken Parts,false,,,,
102674540,P1315,2021-03-29,Chicken Parts,false,,,,
102672702,P165S,2021-03-29,Chicken Parts,false,,,,
102670369,P208,2021-03-29,Chicken Parts,false,,,,
102670245,P5842,2021-03-29,Chicken Parts,false,,,,
102666641,P218,2021-03-29,Chicken Parts,false,,,,
102668296,P7091,2021-03-29,Chicken Parts,false,,,,
102671680,P13530,2021-03-29,Chicken Parts,false,,,,
102673619,P20106,2021-03-29,Chicken Parts,false,,,,
102680095,P559,2021-03-29,Chicken Parts,false,,,,
102672334,P912,2021-03-29,Chicken Parts,false,,,,
102667616,P519,2021-03-29,Chicken Parts,false,,,,
102672567,P548,2021-03-29,Chicken Parts,false,,,,
102666926,P6616,2021-03-29,Chicken Parts,false,,,,
102686824,P17500,2021-03-29,Chicken Parts,false,,,,
102666744,P18557,2021-03-29,Chicken Parts,false,,,,
102667035,P164,2021-03-29,Chicken Parts,false,,,,
102666257,P320,2021-03-29,Chicken Parts,false,,,,
102665062,P247,2021-03-29,Chicken Parts,false,,,,
102686608,P1307,2021-03-29,Chicken Parts,false,,,,
102669119,P6124,2021-03-29,Chicken Parts,false,,,,
102688952,P6137,2021-03-29,Chicken Parts,false,,,,
102673638,P4847,2021-03-29,Chicken Parts,false,,,,
102672125,P17395,2021-03-29,Chicken Parts,false,,,,
102686666,P1304,2021-03-29,Chicken Parts,false,,,,
102667038,P529,2021-03-29,Chicken Parts,false,,,,
102690479,P21234,2021-03-29,Chicken Parts,false,,,,
102675662,P19150,2021-03-29,Chicken Parts,false,,,,
102690095,P34308,2021-03-29,Chicken Parts,false,,,,
102670174,P34376,2021-03-29,Chicken Parts,false,,,,
102675420,P34453,2021-03-29,Chicken Parts,false,,,,
102686399,P34453,2021-03-29,Chicken Parts,false,,,,
102686654,P33900,2021-03-29,Chicken Parts,false,,,,
102688953,P40183,2021-03-29,Chicken Parts,false,,,,
102672452,P46091,2021-03-29,Chicken Parts,false,,,,
102674048,P45484,2021-03-29,Chicken Parts,false,,,,
102686309,P45638,2021-03-29,Chicken Parts,false,,,,
102673596,P45910,2021-03-29,Chicken Parts,false,,,,
102670105,P1234,2021-03-29,Chicken Parts,false,,,,
102688933,P1949,2021-03-29,Chicken Parts,false,,,,
102668133,P727,2021-03-29,Chicken Parts,false,,,,
102686692,P19909,2021-03-29,Chicken Parts,false,,,,
102685181,P33997,2021-03-29,Chicken Parts,false,,,,
102686699,P45690,2021-03-29,Chicken Parts,false,,,,
102676618,P47486,2021-03-29,Chicken Parts,false,,,,
102686696,P32143,2021-03-29,Chicken Parts,true,Enteritidis,true,Pan-Susceptible,Pan-Susceptible
102684845,P5542A,2021-03-29,Chicken Parts,true,Kentucky,false,TET,Highly Important
102689005,P5292,2021-03-29,Ground Chicken,false,,,,
102686706,P244C,2021-03-29,Ground Chicken,false,,,,
102668996,P9792,2021-03-29,Ground Chicken,false,,,,
102668462,P27389,2021-03-29,Ground Chicken,false,,,,
102665150,P4121A,2021-03-29,Ground Chicken,false,,,,
102691864,P7091A,2021-03-30,Chicken Parts,false,,,,
102685017,P961,2021-03-30,Whole Turkey,false,,,,
102667137,P963,2021-03-30,Whole Turkey,false,,,,
102664615,P511,2021-03-30,Whole Turkey,false,,,,
102671128,P1049,2021-03-30,Whole Turkey,false,,,,
102688997,P244,2021-03-30,Whole Turkey,false,,,,
102669077,P206,2021-03-30,Chicken Parts,false,,,,
102670682,P19865,2021-03-30,Chicken Parts,false,,,,
102686579,P7156,2021-03-30,Chicken Parts,false,,,,
102677381,P7100,2021-03-30,Chicken Parts,false,,,,
102667868,P468,2021-03-30,Chicken Parts,false,,,,
102664807,P112,2021-03-30,Chicken Parts,false,,,,
102672677,P1362,2021-03-30,Chicken Parts,false,,,,
102670990,P15735,2021-03-30,Chicken Parts,false,,,,
102689428,P1318,2021-03-30,Chicken Parts,false,,,,
102690311,P935,2021-03-30,Chicken Parts,false,,,,
102689034,P20604,2021-03-30,Chicken Parts,false,,,,
102679334,P20935,2021-03-30,Whole Turkey,false,,,,
102674564,P22000,2021-03-30,Whole Turkey,false,,,,
102670712,P32130,2021-03-30,Whole Turkey,false,,,,
102689670,P38466,2021-03-30,Whole Turkey,false,,,,
102664911,P45131,2021-03-30,Whole Turkey,false,,,,
102667215,P19152,2021-03-30,Chicken Parts,true,Infantis,true,CHL NAL FIS TET,Highly Important
102665379,P20245,2021-03-30,Chicken Parts,false,,,,
102684878,P20699A,2021-03-30,Chicken Parts,true,Enteritidis,true,Pan-Susceptible,Pan-Susceptible
102685268,P1009,2021-03-30,Whole Chicken,true,Infantis,true,NAL FIS TET,Highly Important
102687306,P17336,2021-03-30,Chicken Parts,true,Kentucky,false,,
102687368,P18596,2021-03-30,Chicken Parts,false,,,,
102669928,P48304,2021-03-30,Whole Chicken,true,Kentucky,false,Pan-Susceptible,Pan-Susceptible
102672290,P7760,2021-03-30,Ground Turkey,true,Meleagridis,false,Pan-Susceptible,Pan-Susceptible
102686531,P19128,2021-03-30,Chicken Parts,false,,,,
102686035,P17813,2021-03-30,Ground Turkey,true,Kentucky,false,TET,Highly Important
102672894,P44976,2021-03-30,Ground Turkey,false,,,,
102671669,P1096A,2021-03-30,Ground Turkey,false,,,,
102691849,P22000,2021-03-30,Ground Turkey,false,,,,
102670104,P1243,2021-03-30,Ground Chicken,false,,,,
102688366,P157,2021-03-30,Ground Turkey,false,,,,
102685077,P963,2021-03-30,Ground Turkey,false,,,,
102690985,P403,2021-03-30,Ground Turkey,false,,,,
102665669,P286,2021-03-30,Ground Turkey,false,,,,
102691062,P2130,2021-03-30,Ground Turkey,false,,,,
102671227,P7964,2021-03-30,Chicken Parts,false,,,,
102670766,P40,2021-03-30,Whole Chicken,false,,,,
102670840,P170,2021-03-30,Whole Chicken,false,,,,
102665259,P1250,2021-03-30,Whole Chicken,false,,,,
102688868,P6645,2021-03-30,Chicken Parts,false,,,,
102671986,P1272,2021-03-30,Whole Chicken,false,,,,
102684755,P2632,2021-03-30,Whole Chicken,false,,,,
102670751,P7374,2021-03-30,Whole Chicken,false,,,,
102668276,P622,2021-03-30,Whole Chicken,false,,,,
102668601,P1201,2021-03-30,Chicken Parts,false,,,,
102691310,P737,2021-03-30,Whole Chicken,false,,,,
102690676,P4686,2021-03-30,Ground Turkey,false,,,,
102673181,P4005,2021-03-30,Whole Chicken,false,,,,
102686623,P7987,2021-03-30,Whole Chicken,false,,,,
102687233,P810,2021-03-30,Whole Chicken,false,,,,
102675099,P56,2021-03-30,Whole Chicken,false,,,,
102688504,P764,2021-03-30,Whole Chicken,false,,,,
102671504,P1249,2021-03-30,Whole Chicken,false,,,,
102687462,P7903,2021-03-30,Whole Chicken,false,,,,
102668140,P727,2021-03-30,Whole Chicken,false,,,,
102674054,P1315,2021-03-30,Whole Chicken,false,,,,
102686511,P13369,2021-03-30,Whole Chicken,false,,,,
102688363,P165H,2021-03-30,Whole Chicken,false,,,,
102675712,P72,2021-03-30,Whole Chicken,false,,,,
102664855,P112,2021-03-30,Whole Chicken,false,,,,
102670298,P705,2021-03-30,Whole Chicken,false,,,,
102670252,P5842,2021-03-30,Whole Chicken,false,,,,
102667736,P7100,2021-03-30,Whole Chicken,false,,,,
102686578,P7156,2021-03-30,Whole Chicken,false,,,,
102690453,P419,2021-03-30,Chicken Parts,false,,,,
102667200,P7264,2021-03-30,Whole Chicken,false,,,,
102684813,P20091,2021-03-30,Ground Chicken,true,Oranienburg,true,Pan-Susceptible,Pan-Susceptible
102690590,P549,2021-03-30,Ground Chicken,true,Infantis,true,CHL NAL FIS TET,Highly Important
102676127,P13456,2021-03-30,Whole Chicken,false,,,,
102690227,P325,2021-03-30,Whole Chicken,false,,,,
102684061,P584,2021-03-30,Whole Chicken,false,,,,
102688143,P7091,2021-03-30,Whole Chicken,false,,,,
102670425,P308,2021-03-30,Whole Chicken,false,,,,
102668848,P559,2021-03-30,Whole Chicken,false,,,,
102671188,P8139,2021-03-30,Ground Chicken,true,Infantis,true,NAL FIS TET,Highly Important
102670920,P5916,2021-03-30,Ground Chicken,true,Enteritidis,true,NAL,Important
102667635,P519,2021-03-30,Whole Chicken,false,,,,
102686598,P1,2021-03-30,Ground Chicken,true,Infantis,true,NAL FIS TET COT,Critically Important
102675645,P17335,2021-03-30,Chicken Parts,false,,,,
102672884,P44976,2021-03-30,Ground Chicken,false,,,,
102671510,P20204,2021-03-30,Ground Chicken,false,,,,
102688025,P157,2021-03-30,Ground Chicken,false,,,,
102672327,P5562,2021-03-30,Ground Chicken,false,,,,
102691265,P2199,2021-03-30,Ground Chicken,false,,,,
102667380,P18388,2021-03-30,Ground Chicken,false,,,,
102671824,P5268,2021-03-30,Ground Chicken,false,,,,
102671439,P1,2021-03-30,Ground Chicken,false,,,,
102674175,P32,2021-03-30,Chicken Parts,false,,,,
102670764,P40,2021-03-30,Chicken Parts,false,,,,
102690834,P170,2021-03-30,Chicken Parts,false,,,,
102690667,P243,2021-03-30,Chicken Parts,false,,,,
102688781,P646,2021-03-30,Chicken Parts,false,,,,
102672714,P1272,2021-03-30,Chicken Parts,false,,,,
102671511,P2632,2021-03-30,Chicken Parts,false,,,,
102666254,P6505,2021-03-30,Chicken Parts,false,,,,
102689479,P548,2021-03-30,Whole Chicken,false,,,,
102668857,P1235,2021-03-30,Whole Chicken,false,,,,
102690898,P7342,2021-03-30,Whole Chicken,false,,,,
102688289,P7485,2021-03-30,Whole Chicken,false,,,,
102667608,P164,2021-03-30,Whole Chicken,false,,,,
102667244,P1307,2021-03-30,Whole Chicken,false,,,,
102670795,P1,2021-03-30,Chicken Parts,false,,,,
102687635,P6505,2021-03-30,Chicken Parts,false,,,,
102683589,P12650,2021-03-30,Chicken Parts,false,,,,
102688037,P18873,2021-03-30,Chicken Parts,false,,,,
102669614,P6574,2021-03-30,Chicken Parts,false,,,,
102670770,P445,2021-03-30,Chicken Parts,false,,,,
102670728,P6529,2021-03-30,Whole Chicken,false,,,,
102667668,P20322,2021-03-30,Whole Chicken,false,,,,
102687866,P6137,2021-03-30,Whole Chicken,false,,,,
102666949,P6137A,2021-03-30,Whole Chicken,false,,,,
102667542,P6058,2021-03-30,Whole Chicken,false,,,,
102664558,P6164A,2021-03-30,Whole Chicken,false,,,,
102691222,P1304,2021-03-30,Whole Chicken,false,,,,
102667144,P34308,2021-03-30,Whole Chicken,false,,,,
102689397,P44974,2021-03-30,Whole Chicken,false,,,,
102688383,P757,2021-03-30,Whole Turkey,false,,,,
102689503,P8406,2021-03-30,Chicken Parts,false,,,,
102686306,P45638,2021-03-30,Chicken Parts,false,,,,
102688164,P46897,2021-03-30,Chicken Parts,false,,,,
102666879,P46374,2021-03-30,Chicken Parts,false,,,,
102687402,P48471,2021-03-30,Chicken Parts,false,,,,
102686400,P46689,2021-03-30,Chicken Parts,false,,,,
102672309,P579,2021-03-30,Whole Turkey,false,,,,
102666884,P7769,2021-03-30,Whole Turkey,false,,,,
102671466,P51179,2021-03-30,Whole Chicken,false,,,,
102689941,P51255,2021-03-30,Whole Chicken,false,,,,
102689332,P46374,2021-03-30,Whole Chicken,false,,,,
102684219,P20322,2021-03-30,Chicken Parts,false,,,,
102684275,P34227,2021-03-30,Chicken Parts,false,,,,
102681022,P40183,2021-03-30,Chicken Parts,false,,,,
102686935,P45445,2021-03-30,Chicken Parts,false,,,,
102665397,P45565,2021-03-30,Chicken Parts,false,,,,
102672552,P48119,2021-03-30,Chicken Parts,false,,,,
102690577,P45483,2021-03-30,Chicken Parts,false,,,,
102685967,P38522,2021-03-30,Chicken Parts,false,,,,
102675198,P38511,2021-03-30,Chicken Parts,false,,,,
102670344,P31980,2021-03-30,Chicken Parts,false,,,,
102684875,P32174,2021-03-30,Chicken Parts,false,,,,
102676555,P21498,2021-03-30,Chicken Parts,false,,,,
102689148,P529,2021-03-30,Chicken Parts,false,,,,
102675456,P9305,2021-03-30,Chicken Parts,false,,,,
102670428,P6164A,2021-03-30,Chicken Parts,false,,,,
102688627,P9211,2021-03-30,Chicken Parts,false,,,,
